genes	logFC	logCPM	PValue	FDR
ENSG00000091732	ENSG00000091732	0.19429583218881	4.10097680988564	0.000326558049015497	0.000538861227546031
ENSG00000183647	ENSG00000183647	0.299745347165415	2.32969808300615	0.000326920204007339	0.000539412752051057
ENSG00000145451	ENSG00000145451	-1.25802881284858	4.01673930254722	0.000328957115884627	0.000542727266603401
ENSG00000182585	ENSG00000182585	1.06778842439704	-0.318222263561029	0.0003293772465501	0.000543374009295887
ENSG00000188185	ENSG00000188185	0.405997571994329	2.49473939598487	0.000329795295966343	0.000544017208391924
ENSG00000244879	ENSG00000244879	-0.438112785926076	4.34193604694538	0.000330493761455375	0.000545122821362273
ENSG00000188803	ENSG00000188803	-0.624738507589132	1.84667469519133	0.000330620541498659	0.000545285376988909
ENSG00000149212	ENSG00000149212	-0.564193732717197	6.58794339933958	0.000330760044254129	0.000545468886366849
ENSG00000142875	ENSG00000142875	0.746040646979605	6.59048310002691	0.000331459518428455	0.000546575755612539
ENSG00000183307	ENSG00000183307	0.64737984623017	1.1125028662317	0.000331660422642124	0.00054681369331745
ENSG00000260260	ENSG00000260260	0.521979405575723	3.80656535683337	0.00033163620603758	0.00054681369331745
ENSG00000166091	ENSG00000166091	-1.07194994939294	-0.933263281546618	0.000332381426679965	0.000547955658013618
ENSG00000174652	ENSG00000174652	-0.258238543927072	5.13623491636134	0.000333248673948502	0.000549338500156768
ENSG00000129696	ENSG00000129696	0.302832136318197	3.48164537661854	0.000333817786249579	0.000550229692386464
ENSG00000180739	ENSG00000180739	0.636071080128292	1.20829479586629	0.000333926855267646	0.000550362510883063
ENSG00000167034	ENSG00000167034	0.830213811002992	4.29873761941878	0.000334089528631852	0.000550583647339201
ENSG00000172086	ENSG00000172086	-0.22679891053511	5.53903442502561	0.000334713083747133	0.000551523013456814
ENSG00000178860	ENSG00000178860	0.526541618898019	2.90408261855538	0.000334716627485645	0.000551523013456814
ENSG00000140443	ENSG00000140443	0.618131198995721	8.03633075124123	0.000334984239229528	0.00055191688984529
ENSG00000263432	ENSG00000263432	-0.45997830058122	-0.968506409331664	0.000336632564474234	0.00055458535566376
ENSG00000230002	ENSG00000230002	0.530066504237265	-0.284627065022558	0.000336919708065639	0.000555011078742391
ENSG00000165832	ENSG00000165832	0.289468310636231	4.99447395962728	0.000337326121807186	0.00055563318733554
ENSG00000235997	ENSG00000235997	-0.472445762251493	-0.428692031000408	0.000338439129854203	0.000557418970971395
ENSG00000002549	ENSG00000002549	0.284959761073385	7.08756476967839	0.00033866793635111	0.000557748268919927
ENSG00000164520	ENSG00000164520	0.796509820116247	-0.397833403874706	0.000341434899182046	0.000562257214423217
ENSG00000149260	ENSG00000149260	-0.433710200566717	3.71058101783225	0.000342008940537223	0.000563154510168604
ENSG00000168827	ENSG00000168827	0.232909123087942	6.30470185811685	0.000342160449941835	0.000563355967951621
ENSG00000211648	ENSG00000211648	1.12094575185825	4.65250296278148	0.000342529743714224	0.000563915935663148
ENSG00000087116	ENSG00000087116	0.493966695559551	6.57292198903099	0.000343527484781083	0.000565510349467487
ENSG00000204959	ENSG00000204959	-0.412046361216437	2.13950132837664	0.000344472758743087	0.000567018128271895
ENSG00000255200	ENSG00000255200	0.480781275032994	-0.570319410617897	0.000344679718865446	0.000567310454889894
ENSG00000130045	ENSG00000130045	0.884197050970559	2.19738117829498	0.000344885279791181	0.000567600428949227
ENSG00000047932	ENSG00000047932	-0.218818542883176	5.58379226722025	0.000345230036175909	0.000568119417228572
ENSG00000226525	ENSG00000226525	-0.434545830082219	-0.107330290262567	0.000345332423019214	0.000568239501523439
ENSG00000171533	ENSG00000171533	-0.506311792303445	2.64328597360367	0.000349113229897378	0.000574411836739421
ENSG00000187953	ENSG00000187953	0.257790953648486	2.65423602756124	0.000350666244429791	0.000576917944974851
ENSG00000164023	ENSG00000164023	-0.44475828473317	4.33531862211985	0.000351169791933277	0.000577697184754069
ENSG00000184860	ENSG00000184860	-0.547141848709678	3.88198475063061	0.000352666572496219	0.000580110085786952
ENSG00000186854	ENSG00000186854	-0.576143760972507	1.36141642831818	0.000352734544814766	0.000580172493548885
ENSG00000069869	ENSG00000069869	-0.327526837816239	4.73557060992801	0.00035315981869637	0.000580822524908604
ENSG00000127314	ENSG00000127314	-0.226123727828309	5.70054139572021	0.000353767555210243	0.000581772506303863
ENSG00000147509	ENSG00000147509	0.882614423956646	-0.74669942749211	0.000353891356028494	0.000581926559053323
ENSG00000132740	ENSG00000132740	0.341670020541406	4.52068899033483	0.000354268254523743	0.000582496735117003
ENSG00000180917	ENSG00000180917	-0.258538178327604	5.0483278196694	0.000354470244882369	0.00058277925026703
ENSG00000124356	ENSG00000124356	0.163910193956396	5.73211774604313	0.000355670922333867	0.000584703504182252
ENSG00000198561	ENSG00000198561	-0.316529662271069	4.46463369825322	0.000355951209709964	0.000585114488527661
ENSG00000065060	ENSG00000065060	0.304871456764605	5.43854840831416	0.000356117887782179	0.000585338667248884
ENSG00000167182	ENSG00000167182	-0.228322047088123	5.14300031479846	0.000356661003398108	0.000586181492568032
ENSG00000074621	ENSG00000074621	-0.309776416705632	4.29735785863631	0.0003581002815054	0.000588496915195347
ENSG00000145908	ENSG00000145908	-0.492142333871776	2.60438340440767	0.000358702551716573	0.000589436534030346
ENSG00000101190	ENSG00000101190	0.251882695356625	4.33178585527269	0.000359190095958119	0.000590187486069486
ENSG00000136068	ENSG00000136068	0.379202198979517	9.32911086744338	0.000359294904845477	0.000590309489012156
ENSG00000080823	ENSG00000080823	0.376134279666383	3.86163685909093	0.000360233264744269	0.000591800851120825
ENSG00000105708	ENSG00000105708	-0.255541998792267	3.74042318362376	0.000361103741005048	0.000593180448021728
ENSG00000170522	ENSG00000170522	0.450750737833488	4.48528025452502	0.000362054048174413	0.000594690936368788
ENSG00000166492	ENSG00000166492	-0.470265751671005	-0.983053208490371	0.000366020529539807	0.000601154955760075
ENSG00000283787	ENSG00000283787	-0.569965344198425	0.928700127632997	0.000367189978698252	0.000603024399259783
ENSG00000214708	ENSG00000214708	0.782968096258374	0.151848309175341	0.000367865339468503	0.000604030822596901
ENSG00000281026	ENSG00000281026	-0.402681845115672	1.11131017336264	0.000367861516176493	0.000604030822596901
ENSG00000184305	ENSG00000184305	-0.536633117825832	2.24867677737576	0.00036867158636327	0.000605303221601703
ENSG00000198829	ENSG00000198829	-0.605895991122675	1.79023330903722	0.000368960924104677	0.000605726789483654
ENSG00000187773	ENSG00000187773	1.07414513651934	0.365768755926273	0.000370074999491891	0.0006075041502536
ENSG00000002587	ENSG00000002587	-0.37810197353253	2.50402761653293	0.000370486007132557	0.000608127171874139
ENSG00000128463	ENSG00000128463	0.195199256263507	5.08687509097865	0.000373605879872421	0.00061319612467081
ENSG00000286481	ENSG00000286481	1.19620360030293	-0.542746626839155	0.000375599528541885	0.000616415911339066
ENSG00000175497	ENSG00000175497	1.74605776874606	-0.157496259787585	0.000375725240677589	0.000616569843646761
ENSG00000158987	ENSG00000158987	0.259041038947905	3.85030019487536	0.000376041651080444	0.000617036661477279
ENSG00000175768	ENSG00000175768	-0.367290275811178	0.424018654235456	0.00037734523086368	0.000619123082200151
ENSG00000183617	ENSG00000183617	0.344048156417095	4.77853861921873	0.000378477830086121	0.000620928638777384
ENSG00000198862	ENSG00000198862	-0.298859568119416	5.56875585618362	0.000380376711148076	0.000623990939704359
ENSG00000169752	ENSG00000169752	0.636644124286791	-0.868093968826248	0.000381580031783113	0.000625911781776867
ENSG00000089327	ENSG00000089327	0.436014530213861	6.83822688381541	0.000381818094487037	0.0006262491042028
ENSG00000116171	ENSG00000116171	-0.257703455435146	7.30113477224336	0.000381871845371454	0.00062628409108462
ENSG00000120860	ENSG00000120860	-0.191434337043854	4.49155106515971	0.000383165911110654	0.000628353062040374
ENSG00000070882	ENSG00000070882	0.432584350630692	4.4315499699049	0.000384228438951114	0.000630042015419542
ENSG00000131269	ENSG00000131269	-0.179460146134321	4.813662360194	0.000386378339744638	0.00063351356027728
ENSG00000229807	ENSG00000229807	-0.667840601331257	7.28057034546749	0.000386739662943012	0.000634052177606136
ENSG00000108666	ENSG00000108666	0.288307052223521	4.38202904790306	0.000386811693526054	0.000634111174071119
ENSG00000288009	ENSG00000288009	-0.747329096934908	-1.2771985494615	0.000386841297568492	0.000634111174071119
ENSG00000087303	ENSG00000087303	0.517518236897189	5.07146297369069	0.000387177848766327	0.000634609000718472
ENSG00000186501	ENSG00000186501	0.235872855894457	5.50570738466591	0.000390470545176555	0.000639951640936684
ENSG00000204316	ENSG00000204316	0.426916220809159	0.406067525327548	0.000390941821570377	0.000640669673320032
ENSG00000197471	ENSG00000197471	0.544013336288771	3.83071837710791	0.00039287168696218	0.000643777695201917
ENSG00000085719	ENSG00000085719	0.337473316323002	7.76614965867539	0.000394089239721089	0.000645718060469211
ENSG00000172005	ENSG00000172005	0.927160042070415	0.954666089198677	0.000394473139533338	0.000646292266093209
ENSG00000087086	ENSG00000087086	-0.31966638228436	10.9397912896121	0.000394987879541822	0.00064708072057233
ENSG00000272918	ENSG00000272918	-0.443512489326034	-0.049479771943297	0.000396335063390073	0.000649232659592083
ENSG00000070495	ENSG00000070495	0.260358394186547	4.70942881310118	0.000396949321651202	0.00065018373712548
ENSG00000273014	ENSG00000273014	-0.35796378456001	0.777934010130503	0.000397236959990184	0.000650599711156455
ENSG00000167103	ENSG00000167103	0.527937716799414	1.64919179081371	0.000397550910357456	0.000651058705178478
ENSG00000170099	ENSG00000170099	1.96671046148154	5.37903608685459	0.000397590788130317	0.00065106881792841
ENSG00000077458	ENSG00000077458	-0.261965664102676	4.10898101067759	0.00039804036299447	0.000651694527699565
ENSG00000272138	ENSG00000272138	0.599436471100022	-0.513516665379759	0.000398007358103022	0.000651694527699565
ENSG00000149308	ENSG00000149308	-0.284134527332191	4.65603794172261	0.000398581299138463	0.000652524875996341
ENSG00000125871	ENSG00000125871	0.248830885447291	5.03194398204792	0.00039893456158385	0.000653047865492486
ENSG00000137513	ENSG00000137513	0.379565406440215	4.36229663189547	0.000399225257330631	0.000653468354610501
ENSG00000162174	ENSG00000162174	0.693363669923746	2.73031164648902	0.000399672078047633	0.000654144302611554
ENSG00000139620	ENSG00000139620	0.175715912520227	4.99821879050039	0.000400106035714797	0.000654799084881264
ENSG00000286757	ENSG00000286757	-0.595941863226645	-1.40130398959068	0.00040040351575244	0.000655230420779808
ENSG00000122970	ENSG00000122970	0.297563283086692	4.32498684709827	0.000400523160498494	0.000655370694097061
ENSG00000130764	ENSG00000130764	0.183042052408028	5.85039548636824	0.000401348467287007	0.000656665511226426
ENSG00000287125	ENSG00000287125	0.652480838206582	-0.734918987085967	0.000403558434673557	0.00066022542691597
ENSG00000188130	ENSG00000188130	0.515170543054189	3.07073992927335	0.000404417125400402	0.000661574225462355
ENSG00000046604	ENSG00000046604	-0.377451258336996	7.49843697976215	0.000405193766734555	0.000662788584739892
ENSG00000261542	ENSG00000261542	0.402621237303293	-0.114660184668186	0.000406322099872493	0.000664577963367778
ENSG00000234912	ENSG00000234912	0.351375222294316	2.53000828689265	0.00040774930507305	0.000666855830968606
ENSG00000264364	ENSG00000264364	0.245495980546782	7.41691350255362	0.000408146999372435	0.000667449736212368
ENSG00000143850	ENSG00000143850	0.4244567740593	6.6814224368468	0.000408254826277221	0.000667569555952545
ENSG00000136738	ENSG00000136738	0.221293034948922	4.86900803512626	0.00040851100462328	0.000667931915980747
ENSG00000280187	ENSG00000280187	0.394534418797177	2.14421676942797	0.000409445380864532	0.000669403001653778
ENSG00000116882	ENSG00000116882	1.60191769347431	0.651211508907723	0.000411618222398656	0.000672898436176461
ENSG00000124587	ENSG00000124587	0.36038925075045	5.63663195604493	0.000411826298290736	0.000673181623826404
ENSG00000185220	ENSG00000185220	0.267995560884967	3.54249659749957	0.000416655566099529	0.000681018040943455
ENSG00000226686	ENSG00000226686	0.605881579567204	0.660097494607768	0.000417438510080862	0.000682240028573782
ENSG00000227051	ENSG00000227051	-0.526009787608852	4.96047884547614	0.000417776495060724	0.000682734652870575
ENSG00000285813	ENSG00000285813	-0.409313967150895	-0.488967705626843	0.00041839689123416	0.000683690673732152
ENSG00000112175	ENSG00000112175	-0.987789109954848	1.51909664720571	0.000418944286152392	0.000684527253648982
ENSG00000142748	ENSG00000142748	-0.430922852176435	0.684153224629726	0.000419607946815878	0.000685553646531556
ENSG00000110063	ENSG00000110063	0.237812492731591	4.63758662538346	0.000419825063593844	0.000685850366047009
ENSG00000088538	ENSG00000088538	0.747426299941391	1.71774945856077	0.000419862349367652	0.000685853277954024
ENSG00000224043	ENSG00000224043	-0.302655434220344	1.34178779740282	0.000420361312476289	0.000686610284469176
ENSG00000226745	ENSG00000226745	1.63249947781259	0.965288850178182	0.000420711792674298	0.000687124654284925
ENSG00000286555	ENSG00000286555	0.556974227092583	0.180464024759632	0.000421287532512925	0.000688006809796659
ENSG00000168918	ENSG00000168918	-0.403351818425005	5.0181113345622	0.000422005696286737	0.00068912138976054
ENSG00000131686	ENSG00000131686	-1.32163469193898	0.443192114950377	0.000422485053927477	0.000689845851726059
ENSG00000117226	ENSG00000117226	0.478826415092737	5.56672726949555	0.000422670503807665	0.000690090330675834
ENSG00000077943	ENSG00000077943	-0.416528079578345	2.94646989124138	0.000423682557956213	0.000691684243606704
ENSG00000234171	ENSG00000234171	0.317949596558931	2.45181063758124	0.000424216013040422	0.000692496614831407
ENSG00000172399	ENSG00000172399	-0.805157798513129	-1.66229077135811	0.000424710465687977	0.000693245185987355
ENSG00000183888	ENSG00000183888	1.14321748457892	3.23799433121705	0.00042489722118015	0.000693491426052563
ENSG00000214711	ENSG00000214711	0.770438832017408	-0.850109798668878	0.000425077598020495	0.000693727214544219
ENSG00000187790	ENSG00000187790	-0.27632418077995	3.23588549444334	0.000425274471538206	0.000693989883525517
ENSG00000280106	ENSG00000280106	0.340554572698914	1.38403953375176	0.000425768764915492	0.000694737815747738
ENSG00000283156	ENSG00000283156	-0.600109231954711	-1.51888118135487	0.000426708788537231	0.000696212869675863
ENSG00000078487	ENSG00000078487	-0.297919487356123	2.89047298358489	0.000427174309947614	0.00069691354780576
ENSG00000249242	ENSG00000249242	0.879208057458522	6.24292929299809	0.000427419713375658	0.000697255026430582
ENSG00000280071	ENSG00000280071	0.522261785750388	0.0616134110961621	0.00042787027277494	0.000697931092583492
ENSG00000119812	ENSG00000119812	0.206836809704855	5.7152450203573	0.000429852182048794	0.000701104732591912
ENSG00000279457	ENSG00000279457	0.403453947062678	0.948684694908754	0.000433200897882394	0.000706506960345469
ENSG00000157985	ENSG00000157985	-0.262627113587227	5.84953551556398	0.0004340090473666	0.000707765218388314
ENSG00000110435	ENSG00000110435	0.26176461697551	5.43509791346217	0.000435543364597907	0.000710149092078467
ENSG00000161217	ENSG00000161217	-0.17662360744508	6.16806361435099	0.000435544385699642	0.000710149092078467
ENSG00000261840	ENSG00000261840	0.511212552977043	-0.542249058658616	0.000435587024009792	0.000710158674134624
ENSG00000136872	ENSG00000136872	-0.688555274865298	-1.57879259094355	0.000436265050711538	0.000711204071700041
ENSG00000257270	ENSG00000257270	0.527300717367126	0.77323567104445	0.000437353150782263	0.000712917742537487
ENSG00000110195	ENSG00000110195	-0.950377926616223	3.61398993539976	0.000437430862943883	0.000712984256695067
