mirbase_id	ensembl_gene_id
hsa-mir-4682	ENSG00000123908
hsa-mir-4686	ENSG00000151422
hsa-mir-4686	ENSG00000213281
hsa-mir-4688	ENSG00000196230
hsa-mir-4688	ENSG00000099875
hsa-mir-4688	ENSG00000140545
hsa-mir-4688	ENSG00000090372
hsa-mir-4688	ENSG00000134369
hsa-mir-4688	ENSG00000100345
hsa-mir-4688	ENSG00000162734
hsa-mir-4688	ENSG00000141522
hsa-mir-4688	ENSG00000243989
hsa-mir-4688	ENSG00000177125
hsa-mir-4689	ENSG00000244687
hsa-mir-4689	ENSG00000172731
hsa-mir-4689	ENSG00000079308
hsa-mir-4689	ENSG00000176619
hsa-mir-4689	ENSG00000124762
hsa-mir-4689	ENSG00000072952
hsa-mir-4689	ENSG00000124208
hsa-mir-4689	ENSG00000112972
hsa-mir-4689	ENSG00000100030
hsa-mir-4689	ENSG00000116260
hsa-mir-4689	ENSG00000163435
hsa-mir-4689	ENSG00000148408
hsa-mir-4689	ENSG00000206557
hsa-mir-4689	ENSG00000175970
hsa-mir-4692	ENSG00000104447
hsa-mir-4692	ENSG00000189143
hsa-mir-4692	ENSG00000154096
hsa-mir-4692	ENSG00000092847
hsa-mir-4692	ENSG00000174903
hsa-mir-4692	ENSG00000084652
hsa-mir-4692	ENSG00000111445
hsa-mir-4692	ENSG00000126215
hsa-mir-4692	ENSG00000130311
hsa-mir-4692	ENSG00000100354
hsa-mir-4692	ENSG00000188033
hsa-mir-4692	ENSG00000144567
hsa-mir-4692	ENSG00000111816
hsa-mir-4692	ENSG00000159335
hsa-mir-4692	ENSG00000158195
hsa-mir-4692	ENSG00000235098
hsa-mir-4696	ENSG00000179456
hsa-mir-4696	ENSG00000122203
hsa-mir-4696	ENSG00000170832
hsa-mir-4696	ENSG00000102921
hsa-mir-4696	ENSG00000215193
hsa-mir-4696	ENSG00000163602
hsa-mir-4696	ENSG00000181722
hsa-mir-4698	ENSG00000129691
hsa-mir-4698	ENSG00000128989
hsa-mir-4698	ENSG00000183742
hsa-mir-4698	ENSG00000119537
hsa-mir-4698	ENSG00000180370
hsa-mir-4698	ENSG00000070367
hsa-mir-4698	ENSG00000015171
hsa-mir-4698	ENSG00000142192
hsa-mir-4698	ENSG00000153130
hsa-mir-4698	ENSG00000175087
hsa-mir-4705	ENSG00000138696
hsa-mir-4706	ENSG00000143862
hsa-mir-4710	ENSG00000196092
hsa-mir-4710	ENSG00000188064
hsa-mir-4710	ENSG00000167528
hsa-mir-4710	ENSG00000119682
hsa-mir-4710	ENSG00000165410
hsa-mir-4710	ENSG00000049759
hsa-mir-4710	ENSG00000072134
hsa-mir-4710	ENSG00000100304
hsa-mir-4710	ENSG00000167721
hsa-mir-4710	ENSG00000170606
hsa-mir-4710	ENSG00000170348
hsa-mir-4710	ENSG00000168159
hsa-mir-4710	ENSG00000224470
hsa-mir-4710	ENSG00000274070
