mirnaid	genesymbol
hsa-miR-892a	YWHAZ
hsa-miR-892a	YWHAZ
hsa-miR-892a	YWHAZ
hsa-miR-892a	YWHAZ
hsa-miR-892a	YWHAZ
hsa-miR-892a	YWHAZ
hsa-miR-892b	MAPK8
hsa-miR-892b	MAPK8
hsa-miR-892b	ABI2
hsa-miR-892b	ABI2
hsa-miR-892b	SP1
hsa-miR-892b	MAPK8
hsa-miR-892b	PPIP5K1
hsa-miR-892b	SP1
hsa-miR-892b	KRAS
hsa-miR-892b	ABI2
hsa-miR-892b	DCAF7
hsa-miR-892b	PPIP5K1
hsa-miR-892b	PPIP5K1
hsa-miR-892b	ABI2
hsa-miR-892b	ABI2
hsa-miR-892b	CACNA1E
hsa-miR-892b	CACNA1E
hsa-miR-892b	CACNA1E
hsa-miR-920	HMGA1
hsa-miR-920	HMGA1
hsa-miR-920	HMGA1
hsa-miR-920	HMGA1
hsa-miR-920	ZNF662
hsa-miR-920	TBL1XR1
hsa-miR-920	TBL1XR1
hsa-miR-920	CBX6
hsa-miR-920	FOLR1
hsa-miR-920	FOLR1
hsa-miR-920	FOLR1
hsa-miR-920	TBL1XR1
hsa-miR-920	HMGA1
hsa-miR-920	HS6ST1
hsa-miR-920	MAP3K2
hsa-miR-920	TBL1XR1
hsa-miR-920	TBL1XR1
hsa-miR-920	MAP3K2
hsa-miR-920	MAP3K2
hsa-miR-920	FOLR1
hsa-miR-920	ZNF662
hsa-miR-921	ZFYVE21
hsa-miR-921	FOXN3
hsa-miR-921	FOXN3
hsa-miR-921	MOSMO
hsa-miR-921	ZFYVE21
hsa-miR-922	ZBTB44
hsa-miR-922	CDK6
hsa-miR-922	ZNF706
hsa-miR-922	ZNF706
hsa-miR-922	ZBTB10
hsa-miR-922	ZBTB44
hsa-miR-922	PHC3
hsa-miR-922	CMTM4
hsa-miR-922	CMTM4
hsa-miR-922	CMTM4
hsa-miR-922	CMTM4
hsa-miR-922	CMTM4
hsa-miR-922	ZNF706
hsa-miR-922	ZNF706
hsa-miR-922	GOLGA7
hsa-miR-922	LRRFIP2
hsa-miR-922	TMEM248
hsa-miR-922	GALNT1
hsa-miR-922	TRMT9B
hsa-miR-922	TRMT9B
hsa-miR-922	PHC3
hsa-miR-922	PHC3
hsa-miR-922	PAK2
hsa-miR-922	UBE2H
hsa-miR-922	ZBTB44
hsa-miR-922	GOLGA7
hsa-miR-922	ZBTB44
hsa-miR-922	RNFT2
hsa-miR-922	GOLGA7
hsa-miR-922	ZNF706
hsa-miR-922	ZNF154
hsa-miR-922	ZBTB10
hsa-miR-922	CALU
hsa-miR-922	LRRFIP2
hsa-miR-922	CDK6
hsa-miR-922	GOLGA7
hsa-miR-922	GABPA
hsa-miR-922	CALU
hsa-miR-922	CALU
hsa-miR-922	CALU
hsa-miR-922	CALU
hsa-miR-924	NAV1
hsa-miR-924	NAV1
hsa-miR-924	ESCO2
hsa-miR-924	NAV1
hsa-miR-934	FZD2
hsa-miR-934	ZNF527
hsa-miR-934	IKBIP
hsa-miR-935	LCOR
hsa-miR-935	RBFOX1
hsa-miR-935	PCMTD2
hsa-miR-935	LCOR
hsa-miR-935	LCOR
hsa-miR-936	MCCC2
hsa-miR-936	TRMT10B
hsa-miR-936	TRMT10B
hsa-miR-936	TRMT10B
hsa-miR-936	TRMT10B
hsa-miR-936	TRMT10B
hsa-miR-936	TRMT10B
hsa-miR-936	GGA3
hsa-miR-936	TRMT10B
hsa-miR-936	TRMT10B
hsa-miR-936	GOLIM4
hsa-miR-936	FGF2
hsa-miR-936	FGF2
hsa-miR-936	SKI
hsa-miR-936	FOXK2
hsa-miR-936	FOXK2
hsa-miR-936	RAB5C
hsa-miR-936	GGA3
hsa-miR-936	FGF2
hsa-miR-936	FGF2
hsa-miR-936	TRIM72
hsa-miR-936	TRIM72
hsa-miR-936	GGA3
hsa-miR-936	RAB5C
hsa-miR-938	UHMK1
hsa-miR-938	UHMK1
hsa-miR-938	UHMK1
hsa-miR-938	UHMK1
hsa-miR-938	H3-3B
hsa-miR-938	UHMK1
hsa-miR-940	YWHAZ
hsa-miR-940	YWHAZ
hsa-miR-940	ORC4
hsa-miR-940	ARHGAP1
hsa-miR-940	RANGAP1
hsa-miR-940	ETF1
hsa-miR-940	FAM168A
hsa-miR-940	FAM168A
hsa-miR-940	KIAA0513
hsa-miR-940	CDK19
hsa-miR-940	TMEM170A
hsa-miR-940	ARPP19
hsa-miR-940	ARPP19
hsa-miR-940	SENP5
hsa-miR-940	RAB15
hsa-miR-940	CPNE5
hsa-miR-940	CPNE5
hsa-miR-940	CPNE5
hsa-miR-940	CPNE5
hsa-miR-940	MTFMT
hsa-miR-940	FLCN
hsa-miR-940	FLCN
hsa-miR-940	TPM3
hsa-miR-940	ZSCAN29
hsa-miR-940	KSR2
hsa-miR-940	MORN4
hsa-miR-940	RAB15
hsa-miR-940	MLXIP
hsa-miR-940	TNFAIP2
hsa-miR-940	ARPP19
hsa-miR-940	TMEM170A
hsa-miR-940	ZC3H4
hsa-miR-940	ARHGAP1
hsa-miR-940	RAB15
hsa-miR-940	MLXIP
hsa-miR-940	CDK19
hsa-miR-940	FAM168A
hsa-miR-940	FAM168A
hsa-miR-940	PDE7B
hsa-miR-940	CPNE5
hsa-miR-940	ARMH3
hsa-miR-940	RANGAP1
hsa-miR-940	ARHGAP1
hsa-miR-940	SCAMP2
hsa-miR-940	POU4F1
hsa-miR-940	TNFAIP2
hsa-miR-940	PIM2
hsa-miR-940	SLC17A5
hsa-miR-940	RAB15
hsa-miR-940	TPM3
hsa-miR-940	IRGQ
hsa-miR-940	IRGQ
hsa-miR-940	GLG1
hsa-miR-940	EIF1AD
hsa-miR-940	EIF1AD
hsa-miR-940	IQSEC2
hsa-miR-944	SIAH1
hsa-miR-9500	CAPZB
hsa-miR-9500	CAPZB
hsa-miR-9500	CNOT2
hsa-miR-9500	CNOT2
hsa-miR-9500	CNOT2
hsa-miR-9500	TMEM254
hsa-miR-9500	TMEM254
hsa-miR-9500	TMEM254
hsa-miR-9500	TMEM254
hsa-miR-9500	CAPZB
hsa-miR-9500	VPS39
hsa-miR-9500	CYP4A22
hsa-miR-9500	ZNF436
hsa-miR-9500	URM1
hsa-miR-9500	REG4
hsa-miR-9500	ELFN2
hsa-miR-9500	STK35
hsa-miR-9500	UHMK1
hsa-miR-9500	EPHB2
hsa-miR-9500	BICRAL
hsa-miR-9500	UCHL5
hsa-miR-9500	NUFIP2
hsa-miR-9500	NUFIP2
hsa-miR-9500	TMEM254
hsa-miR-9500	ATP6V1F
hsa-miR-9500	CALM3
hsa-miR-9500	CALM3
hsa-miR-9500	CALM3
hsa-miR-9500	CALM3
hsa-miR-9500	CALM3
hsa-miR-9500	CALM3
hsa-miR-9500	UCHL5
hsa-miR-9500	UCHL5
hsa-miR-9500	UCHL5
hsa-miR-9500	QSER1
hsa-miR-9500	MYH14
hsa-miR-9500	ZNF436
hsa-miR-9500	GLG1
hsa-miR-9500	GLG1
hsa-miR-9500	MYH14
hsa-miR-9500	REG4
hsa-miR-9500	ATP6V1F
hsa-miR-9500	CAPZB
hsa-miR-657	SGTA
hsa-miR-657	CBX3
hsa-miR-657	CBX3
hsa-miR-661	SCAMP4
hsa-miR-661	SCAMP4
hsa-miR-661	ZNF43
hsa-miR-661	ZNF43
hsa-miR-661	ZNF43
hsa-miR-661	ZNF43
hsa-miR-661	ZNF850
hsa-miR-661	MDM4
hsa-miR-661	MDM4
hsa-miR-661	MDM4
hsa-miR-661	MDM4
hsa-miR-661	IKZF3
hsa-miR-661	ANKS4B
hsa-miR-661	PSMF1
hsa-miR-661	LHFPL4
hsa-miR-661	MDM4
hsa-miR-661	PSMF1
hsa-miR-661	PSMF1
hsa-miR-661	RPL28
hsa-miR-661	OPA3
hsa-miR-661	RPL28
hsa-miR-661	PEX2
hsa-miR-661	MDM4
hsa-miR-661	MDM4
hsa-miR-662	MCFD2
hsa-miR-662	MCFD2
hsa-miR-662	MCFD2
hsa-miR-662	MCFD2
hsa-miR-662	MCFD2
hsa-miR-662	MCFD2
hsa-miR-662	MCFD2
hsa-miR-662	MCFD2
hsa-miR-662	MCFD2
hsa-miR-662	MCFD2
hsa-miR-662	MCFD2
hsa-miR-662	MCFD2
hsa-miR-663a	RGS5
hsa-miR-663a	RGS5
hsa-miR-663a	RGS5
hsa-miR-663a	RGS5
hsa-miR-663b	ZC3H4
hsa-miR-663b	ZC3H4
hsa-miR-665	PPP2R2A
hsa-miR-665	PPP2R2A
hsa-miR-665	SURF4
hsa-miR-665	SMYD1
hsa-miR-665	ZNF639
hsa-miR-665	SURF4
hsa-miR-665	SURF4
hsa-miR-665	SURF4
hsa-miR-665	SURF4
hsa-miR-665	DFFB
hsa-miR-665	DFFB
hsa-miR-665	TTC39C
hsa-miR-665	TTC39C
hsa-miR-665	PGPEP1
hsa-miR-665	CEP97
hsa-miR-665	TMEM170A
hsa-miR-665	PGPEP1
hsa-miR-665	SYNGR2
hsa-miR-665	SRCIN1
hsa-miR-665	APOLD1
hsa-miR-665	APOLD1
hsa-miR-665	SNX27
hsa-miR-665	SNX27
hsa-miR-665	CACNG8
hsa-miR-665	CACNG8
hsa-miR-665	SLC25A33
hsa-miR-665	SLC25A33
hsa-miR-665	ZNF527
hsa-miR-665	ZNF527
hsa-miR-665	ZNF527
hsa-miR-665	DCTN5
hsa-miR-665	ZNF587
hsa-miR-665	SURF4
hsa-miR-665	RFT1
hsa-miR-665	CDKN1A
hsa-miR-665	EVI5L
hsa-miR-665	TMEM170A
hsa-miR-665	CARNMT1
hsa-miR-665	SPRED1
hsa-miR-665	SPRED1
hsa-miR-665	TMEM86A
hsa-miR-665	SLC24A4
hsa-miR-665	SLC24A4
hsa-miR-665	SLC24A4
hsa-miR-665	SLC24A4
hsa-miR-665	IFNLR1
hsa-miR-665	IFNLR1
hsa-miR-665	IFNLR1
hsa-miR-665	IFNLR1
hsa-miR-665	PSMF1
hsa-miR-665	RD3
hsa-miR-665	STAT2
hsa-miR-665	UNC13D
hsa-miR-665	SNX27
hsa-miR-665	SNX27
hsa-miR-665	PPP2R2A
hsa-miR-665	PPP2R2A
hsa-miR-665	PPP2R2A
hsa-miR-665	SNX27
hsa-miR-665	SNX27
hsa-miR-665	RBMS2
hsa-miR-665	STAT2
hsa-miR-665	TMEM170A
hsa-miR-665	HSD3B7
hsa-miR-665	SRCIN1
hsa-miR-665	EVI5L
hsa-miR-665	HP1BP3
hsa-miR-665	HP1BP3
hsa-miR-665	NPTXR
hsa-miR-665	HEYL
hsa-miR-665	PLEKHM1
hsa-miR-665	ANGPT4
hsa-miR-665	KLF2
hsa-miR-665	HP1BP3
hsa-miR-665	SHC3
hsa-miR-665	PGPEP1
hsa-miR-665	ALKBH5
hsa-miR-665	CDKAL1
hsa-miR-665	CDKAL1
hsa-miR-665	CDKAL1
hsa-miR-665	SLC30A6
hsa-miR-665	SLC30A6
hsa-miR-665	TBC1D13
hsa-miR-665	PDP2
hsa-miR-665	CDCP1
hsa-miR-665	CDCP1
hsa-miR-665	CNR2
hsa-miR-665	RBMS2
hsa-miR-665	CCL22
hsa-miR-665	PTPN14
hsa-miR-665	STAT2
hsa-miR-665	SMC1A
hsa-miR-665	PSMF1
hsa-miR-665	FBXW2
hsa-miR-665	PSMF1
hsa-miR-665	PGPEP1
hsa-miR-665	SMYD1
hsa-miR-665	SLC30A6
hsa-miR-665	SLC30A6
hsa-miR-665	SNX27
hsa-miR-665	SNX27
hsa-miR-665	PLEKHG2
hsa-miR-665	HP1BP3
hsa-miR-665	FBXW2
hsa-miR-665	HP1BP3
hsa-miR-665	SLC24A4
hsa-miR-665	SLC24A4
hsa-miR-665	MLF2
hsa-miR-665	MLF2
hsa-miR-665	PKNOX2
hsa-miR-665	STAT2
hsa-miR-665	IRGQ
hsa-miR-665	CDKN1A
hsa-miR-665	GGCX
hsa-miR-665	GGCX
hsa-miR-665	IRGQ
hsa-miR-665	ARGFX
hsa-miR-665	ARGFX
hsa-miR-665	KREMEN1
hsa-miR-665	BBC3
hsa-miR-665	BBC3
hsa-miR-665	APOLD1
hsa-miR-665	APOLD1
hsa-miR-665	TTC39C
hsa-miR-665	GGCX
hsa-miR-665	HSD3B7
hsa-miR-665	CASTOR2
hsa-miR-665	RD3
hsa-miR-665	SLC30A6
hsa-miR-665	SLC30A6
hsa-miR-665	SLC30A6
hsa-miR-665	SLC30A6
hsa-miR-665	SLC30A6
hsa-miR-665	SLC30A6
hsa-miR-665	DCTN5
hsa-miR-665	ZNF587
hsa-miR-665	CDKN1A
hsa-miR-665	CDKN1A
hsa-miR-665	SOAT1
hsa-miR-665	SOAT1
hsa-miR-665	CDC5L
hsa-miR-6745	CEP97
hsa-miR-6745	CEP97
hsa-miR-6745	MAFG
hsa-miR-6745	RASL10B
hsa-miR-6745	TPM3
hsa-miR-6745	TPM3
hsa-miR-6745	ZNF445
hsa-miR-6745	ARMCX6
hsa-miR-6745	CNNM4
hsa-miR-6745	ARMH3
hsa-miR-6745	ARMH3
hsa-miR-6745	CEP97
hsa-miR-6745	MAFG
hsa-miR-6745	MAPK6
hsa-miR-6745	SRF
hsa-miR-6745	H2BC21
hsa-miR-6745	SNAPIN
hsa-miR-6745	TPM3
hsa-miR-6745	GRIN2D
hsa-miR-6745	GRIN2D
hsa-miR-6745	ARMCX6
hsa-miR-6745	TPM3
hsa-miR-6745	TPM3
hsa-miR-6745	FBXO45
hsa-miR-6745	ARMCX6
hsa-miR-6860	IRGQ
hsa-miR-6860	IKZF3
hsa-miR-6860	IKZF3
hsa-miR-6860	IKZF3
hsa-miR-6860	IKZF3
hsa-miR-6860	IKZF3
hsa-miR-6860	IKZF3
hsa-miR-6860	IKZF3
hsa-miR-6860	IKZF3
hsa-miR-6860	IKZF3
hsa-miR-6860	FBXL20
hsa-miR-6860	IKZF3
hsa-miR-6860	STUM
hsa-miR-6860	NF2
hsa-miR-6860	NF2
hsa-miR-6860	NF2
hsa-miR-6860	NF2
hsa-miR-6860	NF2
hsa-miR-6860	NF2
hsa-miR-6860	NF2
hsa-miR-6860	F2RL2
hsa-miR-6860	ZNF451
hsa-miR-6860	IKZF3
hsa-miR-6860	IKZF3
hsa-miR-6860	IKZF3
hsa-miR-6860	DCTN5
hsa-miR-6860	DCTN5
hsa-miR-6860	SSH2
hsa-miR-6860	LARP1
hsa-miR-6860	IKZF3
hsa-miR-6860	CAPN5
hsa-miR-6860	GOSR2
hsa-miR-6860	LARP1
hsa-miR-6860	SUSD5
hsa-miR-6860	PLAC8
hsa-miR-6860	RNF125
hsa-miR-6860	CAPN5
hsa-miR-6860	F2RL2
hsa-miR-6860	MED17
hsa-miR-6860	GOSR2
hsa-miR-6860	SYNGR1
hsa-miR-6860	STK4
hsa-miR-6860	PPP1R1A
hsa-miR-6860	PPP1R1A
hsa-miR-6860	PRND
hsa-miR-6860	IKZF3
hsa-miR-6860	IKZF3
hsa-miR-6860	MCTS1
hsa-miR-6860	MCTS1
hsa-miR-6860	STK4
hsa-miR-6860	ZC3HAV1
hsa-miR-6860	FBXL20
hsa-miR-6860	ACVR2A
hsa-miR-6860	ACVR2A
hsa-miR-6860	STUM
hsa-miR-6860	STUM
hsa-miR-6860	MCTS1
hsa-miR-6860	MCTS1
hsa-miR-6860	GLG1
hsa-miR-6860	GLG1
hsa-miR-6860	GLG1
hsa-miR-6860	SBNO1
hsa-miR-711	CREBRF
hsa-miR-711	CREBRF
hsa-miR-711	CREBRF
hsa-miR-7150	TPI1
hsa-miR-7150	TPI1
hsa-miR-7150	TPI1
hsa-miR-7150	AKT1S1
hsa-miR-7150	KIAA0513
hsa-miR-7150	IFNAR2
hsa-miR-7150	IFNAR2
hsa-miR-7150	IFNAR2
hsa-miR-7150	PITPNM3
hsa-miR-7150	NACC1
hsa-miR-7150	ASB16
hsa-miR-7150	ASB16
hsa-miR-7150	DCUN1D3
hsa-miR-7150	DCUN1D3
hsa-miR-7150	NF2
hsa-miR-7150	NF2
hsa-miR-7150	NF2
hsa-miR-7150	NF2
hsa-miR-7150	NF2
hsa-miR-7150	NF2
hsa-miR-7150	NF2
hsa-miR-7150	NF2
hsa-miR-7150	NF2
hsa-miR-7150	IFNAR2
hsa-miR-7150	IFNAR2
hsa-miR-7150	EDAR
hsa-miR-7150	CAPN1
hsa-miR-7150	TBL1XR1
hsa-miR-7150	CAPN1
hsa-miR-7150	TBL1XR1
hsa-miR-7150	KLHDC10
hsa-miR-7150	KLHDC10
hsa-miR-7150	JADE2
hsa-miR-7150	ASXL1
hsa-miR-7150	ASXL1
hsa-miR-7150	NF2
hsa-miR-7150	RBM23
hsa-miR-7150	RBM23
hsa-miR-7150	PPP1R11
hsa-miR-7150	ZMYM4
hsa-miR-7150	CAPN1
hsa-miR-7150	TGOLN2
hsa-miR-7150	HNRNPA0
hsa-miR-7150	ZNF185
hsa-miR-7150	TBL1XR1
hsa-miR-7150	ZMYM4
hsa-miR-7150	ASXL1
hsa-miR-7150	S100A2
hsa-miR-7150	S100A2
hsa-miR-7150	TGOLN2
hsa-miR-7150	TGOLN2
hsa-miR-7150	MLF2
hsa-miR-7150	JADE2
hsa-miR-7150	JADE2
hsa-miR-7150	JADE2
hsa-miR-7150	NF2
hsa-miR-7150	NF2
hsa-miR-7150	TPI1
hsa-miR-7150	IFNAR2
hsa-miR-7150	RBM23
hsa-miR-7150	RBM23
hsa-miR-7150	AKT1S1
hsa-miR-7150	TPI1
hsa-miR-7150	PITPNM3
hsa-miR-7150	ZNF185
hsa-miR-7150	ZNF185
hsa-miR-7150	ZNF185
hsa-miR-7150	ZNF185
hsa-miR-7150	CAPN1
hsa-miR-7150	TGOLN2
hsa-miR-7515	PDIA6
hsa-miR-7515	C20orf96
hsa-miR-7515	ZBTB20
hsa-miR-7515	ZBTB20
hsa-miR-7515	ZBTB20
hsa-miR-7515	ZBTB20
hsa-miR-7515	ZBTB20
hsa-miR-7515	ZBTB20
hsa-miR-7515	ZBTB20
hsa-miR-7515	TPI1
hsa-miR-7515	PRRT2
hsa-miR-7515	ARRB2
hsa-miR-7515	ARRB2
hsa-miR-7515	ARRB2
hsa-miR-7515	TPI1
hsa-miR-7515	URM1
hsa-miR-7515	URM1
hsa-miR-7515	MEAF6
hsa-miR-7515	MEAF6
hsa-miR-7515	MCFD2
hsa-miR-7515	PRRT2
hsa-miR-7515	ARRB2
hsa-miR-7515	ZBTB20
hsa-miR-7515	FKBP4
hsa-miR-7515	SRF
hsa-miR-7515	ARRB2
hsa-miR-7515	CLDN11
hsa-miR-7515	BTG2
hsa-miR-7515	ARRB2
hsa-miR-7515	TPI1
hsa-miR-7515	ING4
hsa-miR-7515	ING4
hsa-miR-7515	ING4
hsa-miR-7515	ING4
hsa-miR-7515	URM1
hsa-miR-7515	MCFD2
hsa-miR-7515	MCFD2
hsa-miR-7515	MCFD2
hsa-miR-7515	MCFD2
hsa-miR-7515	MCFD2
hsa-miR-7515	MCFD2
hsa-miR-759	ANKRD52
hsa-miR-759	TNRC6B
hsa-miR-759	QRSL1
hsa-miR-759	TNRC6B
hsa-miR-759	TNRC6B
hsa-miR-760	ANKFY1
hsa-miR-760	TOMM40L
hsa-miR-760	TOMM40L
hsa-miR-760	KHNYN
hsa-miR-760	KHNYN
hsa-miR-760	HNRNPA1
hsa-miR-760	TOMM40L
hsa-miR-760	CSNK2A1
hsa-miR-760	CSNK2A1
hsa-miR-760	HM13
hsa-miR-760	KHNYN
hsa-miR-760	KHNYN
hsa-miR-760	GDE1
hsa-miR-760	CSNK2A1
hsa-miR-760	HNRNPA1
hsa-miR-760	TRAPPC10
hsa-miR-760	PDXK
hsa-miR-760	H1-5
hsa-miR-760	ANKFY1
hsa-miR-760	ANKFY1
hsa-miR-760	PDXK
hsa-miR-761	UBE2V1
hsa-miR-761	UBE2V1
hsa-miR-761	UBE2V1
hsa-miR-761	GNAL
hsa-miR-761	GNAL
hsa-miR-761	GNAL
hsa-miR-761	GNAL
hsa-miR-761	UBE2V1
hsa-miR-761	UBE2V1
hsa-miR-761	ERC1
hsa-miR-761	CPEB4
hsa-miR-761	CPEB4
hsa-miR-761	CPEB4
hsa-miR-761	CPEB4
hsa-miR-761	SCAMP4
hsa-miR-761	SOCS5
hsa-miR-761	JAG2
hsa-miR-761	ZNF641
hsa-miR-761	AMER1
hsa-miR-761	ERC1
hsa-miR-761	ERC1
hsa-miR-761	GNAL
hsa-miR-761	GNAL
hsa-miR-761	UBE2V1
hsa-miR-761	PEDS1-UBE2V1
hsa-miR-761	ZNF641
hsa-miR-761	ERC1
hsa-miR-761	ERC1
hsa-miR-761	ERC1
hsa-miR-761	ERC1
hsa-miR-761	SH3BP4
hsa-miR-761	TMEM248
hsa-miR-761	CDC42SE1
hsa-miR-761	KMT5A
hsa-miR-761	NUFIP2
hsa-miR-761	NUFIP2
hsa-miR-761	UBE2V1
hsa-miR-761	JAG2
hsa-miR-761	PAFAH1B2
hsa-miR-761	VASP
hsa-miR-761	FLOT2
hsa-miR-761	FLOT2
hsa-miR-761	HDGF
hsa-miR-761	HDGF
hsa-miR-761	GABARAP
hsa-miR-761	SCAMP4
hsa-miR-761	FLOT2
hsa-miR-761	FLOT2
hsa-miR-761	PDXK
hsa-miR-761	KMT5A
hsa-miR-761	GNAL
hsa-miR-761	GNAL
hsa-miR-761	SH3BP4
hsa-miR-761	SH3BP4
hsa-miR-761	UBE2V1
hsa-miR-761	CDC42SE1
hsa-miR-761	HDGF
hsa-miR-761	HDGF
hsa-miR-761	CALU
hsa-miR-761	GNAL
hsa-miR-761	GNAL
hsa-miR-761	ZNF641
hsa-miR-761	ZNF641
hsa-miR-761	TRAF1
hsa-miR-761	AOPEP
hsa-miR-761	CALU
hsa-miR-761	CALU
hsa-miR-761	CALU
hsa-miR-761	WASF2
hsa-miR-761	CALU
hsa-miR-762	MAP3K9
hsa-miR-762	XPC
hsa-miR-762	MAP3K9
hsa-miR-762	MAP3K9
hsa-miR-762	ASB6
hsa-miR-762	NECTIN1
hsa-miR-762	KLK4
hsa-miR-762	FGF19
hsa-miR-762	NFIC
hsa-miR-762	ASB6
hsa-miR-762	NFIC
hsa-miR-762	NFIC
hsa-miR-764	C1orf43
hsa-miR-764	ADO
hsa-miR-764	CYP20A1
hsa-miR-764	ENAH
hsa-miR-764	ENAH
hsa-miR-764	ENAH
hsa-miR-764	CYP20A1
hsa-miR-764	CYP20A1
hsa-miR-764	ENAH
hsa-miR-765	PARP11
hsa-miR-765	PARP11
hsa-miR-765	ZFP91
hsa-miR-765	ATG13
hsa-miR-765	PARP11
hsa-miR-765	ATG13
hsa-miR-765	ATG13
hsa-miR-765	ATG13
hsa-miR-765	ATG13
hsa-miR-765	ATG13
hsa-miR-765	ATG13
hsa-miR-765	AOC3
hsa-miR-765	SPATA6
hsa-miR-765	BTRC
hsa-miR-765	AOC3
hsa-miR-765	ARID1A
hsa-miR-765	BTRC
hsa-miR-765	GATAD2A
hsa-miR-765	HDAC5
hsa-miR-765	INTS3
hsa-miR-765	GATAD2A
hsa-miR-765	GATAD2A
hsa-miR-765	ZNF710
hsa-miR-765	ATG13
hsa-miR-765	ATG13
hsa-miR-765	BTRC
hsa-miR-765	HPCAL1
hsa-miR-765	HPCAL1
hsa-miR-765	NDRG1
hsa-miR-765	NDRG1
hsa-miR-765	PSMD11
hsa-miR-765	NFIX
hsa-miR-765	AOC3
hsa-miR-765	AOC3
hsa-miR-765	AOC3
hsa-miR-765	AOC3
hsa-miR-765	FAM168A
hsa-miR-765	TRIM67
hsa-miR-765	TRIM67
hsa-miR-765	POLR2F
hsa-miR-765	POLR2F
hsa-miR-765	POLR2F
hsa-miR-765	LINGO1
hsa-miR-765	LINGO1
hsa-miR-765	LINGO1
hsa-miR-765	SAMD4B
hsa-miR-765	SLC38A7
hsa-miR-765	EPHB2
hsa-miR-765	EPHB2
hsa-miR-765	EPHB2
hsa-miR-765	ZBTB45
hsa-miR-765	ZBTB45
hsa-miR-765	NTRK3
hsa-miR-765	NDEL1
hsa-miR-765	URM1
hsa-miR-765	CACNG7
hsa-miR-765	ZBTB45
hsa-miR-765	LINGO1
hsa-miR-765	LINGO1
hsa-miR-765	LINGO1
hsa-miR-765	BTRC
hsa-miR-765	HPCAL1
hsa-miR-765	HMGA1
hsa-miR-765	HMGA1
hsa-miR-765	HMGA1
hsa-miR-765	HMGA1
hsa-miR-765	TERB2
hsa-miR-765	UNC5B
hsa-miR-765	UBN2
hsa-miR-765	KSR2
hsa-miR-765	HNF4A
hsa-miR-765	HNF4A
hsa-miR-765	HNF4A
hsa-miR-765	HIPK1
hsa-miR-765	PLCG1
hsa-miR-765	HIPK1
hsa-miR-765	SMYD1
hsa-miR-765	CNNM2
hsa-miR-765	CNNM2
hsa-miR-765	CNNM2
hsa-miR-765	VWA1
hsa-miR-765	TPD52L2
hsa-miR-765	TPD52L2
hsa-miR-765	TPD52L2
hsa-miR-765	TPD52L2
hsa-miR-765	TPD52L2
hsa-miR-765	GMEB2
hsa-miR-765	MTHFR
hsa-miR-765	EPHB2
hsa-miR-765	EPHB2
hsa-miR-765	NFIX
hsa-miR-765	GMEB2
hsa-miR-765	SORCS2
hsa-miR-765	MTHFR
hsa-miR-765	TRIM67
hsa-miR-765	TRIM67
hsa-miR-765	MTHFR
hsa-miR-765	SOCS7
hsa-miR-765	AOC3
hsa-miR-765	HEYL
hsa-miR-765	HEYL
hsa-miR-765	SOCS7
hsa-miR-765	TNRC6B
hsa-miR-765	TNRC6B
hsa-miR-765	FAM168A
hsa-miR-765	TOB2
hsa-miR-765	EPHB2
hsa-miR-765	CNNM2
hsa-miR-765	CNNM2
hsa-miR-765	SAMD4B
hsa-miR-765	CDCA8
hsa-miR-765	SLC38A7
hsa-miR-765	ZNF444
hsa-miR-765	SPATA6
hsa-miR-765	CNNM4
hsa-miR-765	ARRB1
hsa-miR-765	EIF5A2
hsa-miR-765	ACTR3B
hsa-miR-765	GATAD2B
hsa-miR-765	GATAD2B
hsa-miR-765	ARHGAP31
hsa-miR-765	CASKIN1
hsa-miR-765	SH3RF1
hsa-miR-765	SH3RF1
hsa-miR-765	TLE3
hsa-miR-765	INTS3
hsa-miR-765	INTS3
hsa-miR-765	CHAC1
hsa-miR-765	RHBDF2
hsa-miR-765	E2F3
hsa-miR-765	E2F3
hsa-miR-765	GTF2F1
hsa-miR-765	HMGA1
hsa-miR-765	HOXB5
hsa-miR-765	HPCAL1
hsa-miR-765	NFIX
hsa-miR-765	PLCG1
hsa-miR-765	PRELP
hsa-miR-765	PSMD11
hsa-miR-765	NECTIN1
hsa-miR-765	NECTIN1
hsa-miR-765	NECTIN1
hsa-miR-765	SP2
hsa-miR-765	SP2
hsa-miR-765	TPD52L2
hsa-miR-765	BTRC
hsa-miR-765	BTRC
hsa-miR-765	ARRB1
hsa-miR-765	EPHB2
hsa-miR-765	KCND1
hsa-miR-765	KCND1
hsa-miR-765	TLE3
hsa-miR-765	SIX3
hsa-miR-765	SIX3
hsa-miR-765	UPK2
hsa-miR-765	GMEB2
hsa-miR-765	INTS3
hsa-miR-765	INTS3
hsa-miR-765	MTHFR
hsa-miR-765	MTHFR
hsa-miR-765	SMYD1
hsa-miR-765	USB1
hsa-miR-765	ACTR3B
hsa-miR-765	ACTR3B
hsa-miR-765	NFIX
hsa-miR-765	SLC38A7
hsa-miR-765	NDRG1
hsa-miR-765	NDRG1
hsa-miR-765	NTRK3
hsa-miR-765	HDAC5
hsa-miR-765	HDAC5
hsa-miR-765	SAMD4B
hsa-miR-765	SLITRK5
hsa-miR-765	PRRC2B
hsa-miR-765	PRRC2B
hsa-miR-765	EEF1A1
hsa-miR-765	HNF4A
hsa-miR-765	TRIM67
hsa-miR-765	TRIM67
hsa-miR-765	HDAC5
